,OCC1950_NEW,NEW_IND50,YEAR,MIDWEST,NORTHEAST,SOUTH,WEST,EDUC1,EDUC2,EDUC3,EDUC4,EDUC5,educ_hs,FEMALE_COUNT,COUNT,FEM_RATIO,OCC_GENDER,LOG_MEDIAN_WAGE
48,Actors and actresses,8,1970,0.16129032258064516,0.2903225806451613,0.1935483870967742,0.3548387096774194,0.06451612903225806,0.16129032258064516,0.16129032258064516,0.25806451612903225,0.16129032258064516,0.1935483870967742,17,31,0.5483870967741935,mixed,2.9803946632169698
49,Actors and actresses,9,1960,,,1.0,,,,,,,1.0,0,1,0.0,mixed,2.72534127856867
50,Advertising agents and salesmen,1,1980,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.9060682336356836
51,Advertising agents and salesmen,1,1990,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,3,3,1.0,female,1.8696127871727224
52,Advertising agents and salesmen,2,1950,1.0,,,,,,1.0,,,,0,1,0.0,mixed,0.3278429099231585
53,Advertising agents and salesmen,2,1960,1.0,,,,,1.0,,,,,0,1,0.0,mixed,2.324915848322101
54,Advertising agents and salesmen,2,1980,0.5,,,0.5,0.5,,,0.5,,,1,2,0.5,mixed,2.6687584907409505
55,Advertising agents and salesmen,2,1990,0.25,,0.25,0.5,0.5,0.25,,,,0.25,1,4,0.25,male,2.591301493415182
56,Advertising agents and salesmen,3,1960,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.16666666666666666,,,0.5,0,6,0.0,mixed,2.3300642357724373
57,Advertising agents and salesmen,3,1970,0.75,0.25,,,,,0.25,0.25,0.25,0.25,0,4,0.0,mixed,2.774349062836803
58,Advertising agents and salesmen,3,1980,0.6923076923076923,0.3076923076923077,,,0.07692307692307693,0.07692307692307693,,0.46153846153846156,0.15384615384615385,0.23076923076923078,6,13,0.46153846153846156,mixed,2.8668552112815147
59,Advertising agents and salesmen,3,1990,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.14285714285714285,,,0.5714285714285714,0.07142857142857142,0.21428571428571427,8,14,0.5714285714285714,mixed,2.810299715914894
60,Advertising agents and salesmen,4,1950,0.2,0.2,0.2,0.4,,,0.2,0.6,,0.2,0,5,0.0,mixed,2.2414921967602504
61,Advertising agents and salesmen,4,1960,0.3935483870967742,0.23870967741935484,0.1935483870967742,0.17419354838709677,0.08387096774193549,0.11612903225806452,0.08387096774193549,0.23870967741935484,0.05161290322580645,0.4258064516129032,23,155,0.14838709677419354,male,2.803984405887783
62,Advertising agents and salesmen,4,1970,0.3373493975903614,0.30120481927710846,0.18072289156626506,0.18072289156626506,0.10843373493975904,0.14457831325301204,0.08433734939759036,0.21686746987951808,0.03614457831325301,0.40963855421686746,14,83,0.1686746987951807,male,3.0009401036439582
63,Advertising agents and salesmen,4,1980,0.26136363636363635,0.2689393939393939,0.25757575757575757,0.21212121212121213,0.10984848484848485,0.18181818181818182,0.06818181818181818,0.24621212121212122,0.04924242424242424,0.3446969696969697,126,264,0.4772727272727273,mixed,2.696352268037664
64,Advertising agents and salesmen,4,1990,0.2682926829268293,0.25853658536585367,0.2658536585365854,0.2073170731707317,0.2975609756097561,0.09268292682926829,,0.3463414634146341,0.026829268292682926,0.23658536585365852,243,410,0.5926829268292683,mixed,2.7181946501739827
65,Advertising agents and salesmen,5,1950,,,,1.0,,,1.0,,,,0,1,0.0,mixed,2.3481019318185083
66,Advertising agents and salesmen,5,1960,0.125,0.125,0.375,0.375,0.125,0.125,0.125,0.125,,0.5,0,8,0.0,mixed,3.069735503595088
67,Advertising agents and salesmen,5,1970,,,0.25,0.75,,0.25,,,,0.75,2,4,0.5,mixed,2.53405462909065
68,Advertising agents and salesmen,5,1980,0.35,0.1,0.35,0.2,0.25,0.1,0.1,0.2,0.2,0.15,11,20,0.55,mixed,2.7916819794585845
69,Advertising agents and salesmen,5,1990,0.1,0.25,0.4,0.25,0.25,0.05,,0.35,0.1,0.25,6,20,0.3,male,3.110216443174724
70,Advertising agents and salesmen,6,1950,0.25,0.25,,0.5,,0.25,0.25,,,0.5,0,4,0.0,mixed,2.441920687036163
71,Advertising agents and salesmen,6,1960,0.125,0.375,0.375,0.125,,,,0.125,0.125,0.75,0,8,0.0,mixed,2.7446023174423075
72,Advertising agents and salesmen,6,1970,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,,0.09090909090909091,0.2727272727272727,,0.45454545454545453,4,11,0.36363636363636365,mixed,2.4193654474844
73,Advertising agents and salesmen,6,1980,0.21621621621621623,0.13513513513513514,0.35135135135135137,0.2972972972972973,0.08108108108108109,0.10810810810810811,0.05405405405405406,0.2702702702702703,0.08108108108108109,0.40540540540540543,19,37,0.5135135135135135,mixed,2.42086800369208
74,Advertising agents and salesmen,6,1990,0.2413793103448276,0.22988505747126436,0.25287356321839083,0.27586206896551724,0.3448275862068966,0.10344827586206896,,0.3333333333333333,0.05747126436781609,0.16091954022988506,57,87,0.6551724137931034,mixed,2.578432707798824
75,Advertising agents and salesmen,7,1950,,,,1.0,,,,,,1.0,0,1,0.0,mixed,1.7415362452311633
76,Advertising agents and salesmen,7,1960,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.09090909090909091,,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.09090909090909091,1,11,0.09090909090909091,male,2.706563378585326
77,Advertising agents and salesmen,7,1970,,1.0,,,,0.5,,0.5,,,0,2,0.0,mixed,3.83962925730437
78,Advertising agents and salesmen,7,1980,0.25,0.125,0.375,0.25,0.125,0.25,,0.125,0.125,0.375,5,8,0.625,mixed,2.669328966037474
79,Advertising agents and salesmen,7,1990,0.2,0.2,0.5333333333333333,0.06666666666666667,0.3333333333333333,,,0.4,0.13333333333333333,0.13333333333333333,11,15,0.7333333333333333,female,2.733425889764322
80,Advertising agents and salesmen,8,1950,0.25925925925925924,0.4444444444444444,0.1111111111111111,0.18518518518518517,,0.18518518518518517,,0.3333333333333333,,0.48148148148148145,2,27,0.07407407407407407,male,2.362344288534052
81,Advertising agents and salesmen,8,1960,0.3037974683544304,0.33544303797468356,0.189873417721519,0.17088607594936708,0.1518987341772152,0.15822784810126583,0.05063291139240506,0.22784810126582278,0.02531645569620253,0.3860759493670886,18,158,0.11392405063291139,male,2.853530226093615
82,Advertising agents and salesmen,8,1970,0.2916666666666667,0.3333333333333333,0.19444444444444445,0.18055555555555555,0.06944444444444445,0.14583333333333334,0.09027777777777778,0.2986111111111111,0.0763888888888889,0.3194444444444444,19,144,0.13194444444444445,male,3.062197548946529
83,Advertising agents and salesmen,8,1980,0.2695214105793451,0.2594458438287154,0.27455919395465994,0.1964735516372796,0.07052896725440806,0.16120906801007556,0.07304785894206549,0.3602015113350126,0.10831234256926953,0.22670025188916876,150,397,0.3778337531486146,mixed,2.8259680591303233
84,Advertising agents and salesmen,8,1990,0.21954314720812182,0.23857868020304568,0.3299492385786802,0.21192893401015228,0.28045685279187815,0.06725888324873096,,0.4251269035532995,0.05583756345177665,0.1713197969543147,384,788,0.4873096446700508,mixed,2.7607542645927783
85,Advertising agents and salesmen,9,1980,,1.0,,,0.5,,,0.5,,,0,2,0.0,mixed,3.0325437900255676
86,Advertising agents and salesmen,9,1990,,,,1.0,,,,1.0,,,0,1,0.0,mixed,3.3893629240151526
87,Agricultural sciences,4,1980,1.0,,,,1.0,,,,,,0,1,0.0,mixed,2.8261665145487136
88,Agricultural sciences,6,1980,,,1.0,,1.0,,,,,,1,1,1.0,female,3.4443058511142857
89,Agricultural sciences,8,1950,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.16666666666666666,,0.3333333333333333,0.5,,0,6,0.0,mixed,2.920805741081125
90,Agricultural sciences,8,1960,0.45652173913043476,0.043478260869565216,0.30434782608695654,0.1956521739130435,,0.021739130434782608,,0.15217391304347827,0.8260869565217391,,1,46,0.021739130434782608,male,3.0893370864546625
91,Agricultural sciences,8,1970,0.35294117647058826,,0.35294117647058826,0.29411764705882354,,,,0.17647058823529413,0.8235294117647058,,3,17,0.17647058823529413,male,3.1075498387022162
92,Agricultural sciences,8,1980,0.3333333333333333,0.047619047619047616,0.23809523809523808,0.38095238095238093,,,0.047619047619047616,0.19047619047619047,0.6190476190476191,0.14285714285714285,3,21,0.14285714285714285,male,3.0976399600520845
93,Agricultural sciences,8,1990,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,,,,0.16666666666666666,0.8333333333333334,,0,6,0.0,mixed,3.189675678194946
94,Agricultural sciences,9,1980,1.0,,,,,,,,1.0,,1,1,1.0,female,0.474145430756816
95,Agricultural sciences,9,1990,,1.0,,,,,,1.0,,,0,1,0.0,mixed,2.68379322345665
96,Agricultural scientists,1,1950,0.5,0.5,,,,,,1.0,,,0,2,0.0,mixed,2.1113724372855964
97,Agricultural scientists,1,1960,0.38461538461538464,,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.15384615384615385,,0.23076923076923078,0.5384615384615384,,0,13,0.0,mixed,2.8719071863148904
98,Agricultural scientists,1,1970,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.09090909090909091,,,0.36363636363636365,0.36363636363636365,0.18181818181818182,1,11,0.09090909090909091,male,2.8604907359914487
99,Agricultural scientists,1,1980,0.2413793103448276,0.10344827586206896,0.41379310344827586,0.2413793103448276,0.034482758620689655,0.10344827586206896,,0.2413793103448276,0.3103448275862069,0.3103448275862069,4,29,0.13793103448275862,male,2.405818347635698
100,Agricultural scientists,1,1990,0.3194444444444444,0.1111111111111111,0.16666666666666666,0.4027777777777778,0.25,0.027777777777777776,,0.3472222222222222,0.18055555555555555,0.19444444444444445,15,72,0.20833333333333334,male,2.4817874137165594
101,Agricultural scientists,2,1970,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,,0,3,0.0,mixed,3.2112506029416785
102,Agricultural scientists,2,1980,0.5,,,0.5,,,,0.5,,0.5,0,2,0.0,mixed,2.8360667385082525
103,Agricultural scientists,2,1990,0.5,,0.5,,,,,1.0,,,0,2,0.0,mixed,2.6264961649826484
104,Agricultural scientists,3,1970,,,1.0,,,,,1.0,,,0,1,0.0,mixed,3.3144062932514538
105,Agricultural scientists,3,1980,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,,1,3,0.3333333333333333,mixed,2.6622442162009743
106,Agricultural scientists,3,1990,0.16666666666666666,,0.3333333333333333,0.5,,,,0.3333333333333333,,0.6666666666666666,1,6,0.16666666666666666,male,2.720151477781387
107,Agricultural scientists,4,1960,0.5,0.3333333333333333,,0.16666666666666666,0.16666666666666666,,,0.16666666666666666,0.5,0.16666666666666666,0,6,0.0,mixed,2.770115123566844
108,Agricultural scientists,4,1970,0.5,0.5,,,,,,,1.0,,0,2,0.0,mixed,3.323818064291246
109,Agricultural scientists,4,1980,0.5833333333333334,0.16666666666666666,,0.25,,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,5,12,0.4166666666666667,mixed,2.859216976995347
110,Agricultural scientists,4,1990,0.36,0.2,0.16,0.28,,0.08,,0.56,0.28,0.08,13,25,0.52,mixed,3.075828006604096
111,Agricultural scientists,5,1950,,,,1.0,,,,,1.0,,0,1,0.0,mixed,2.5732695890772557
112,Agricultural scientists,5,1980,,,0.75,0.25,,0.25,,0.5,0.25,,0,4,0.0,mixed,3.098569540073446
113,Agricultural scientists,5,1990,,0.25,0.5,0.25,,,,0.5,0.5,,1,4,0.25,male,3.2057428077864074
114,Agricultural scientists,6,1960,,1.0,,,0.25,,,,,0.75,0,4,0.0,mixed,2.3633738342582182
115,Agricultural scientists,6,1970,0.6666666666666666,,,0.3333333333333333,0.3333333333333333,,,0.6666666666666666,,,1,3,0.3333333333333333,mixed,2.532738332663231
116,Agricultural scientists,6,1980,0.13333333333333333,0.06666666666666667,0.4,0.4,,0.2,,0.13333333333333333,0.4,0.26666666666666666,6,15,0.4,mixed,2.4513821821795987
117,Agricultural scientists,6,1990,0.3333333333333333,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.08333333333333333,,0.25,0.25,0.25,9,24,0.375,mixed,2.751693994036181
118,Agricultural scientists,7,1980,0.5,,0.5,,,,,0.5,0.5,,0,2,0.0,mixed,3.350558164406821
119,Agricultural scientists,8,1950,1.0,,,,,,,1.0,,,0,1,0.0,mixed,2.4713345722424567
120,Agricultural scientists,8,1960,0.35135135135135137,0.1891891891891892,0.2702702702702703,0.1891891891891892,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.1891891891891892,0.5135135135135135,0.16216216216216217,2,37,0.05405405405405406,male,2.651280984871447
121,Agricultural scientists,8,1970,0.3888888888888889,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.1111111111111111,,0.05555555555555555,0.05555555555555555,0.5,0.2777777777777778,1,18,0.05555555555555555,male,2.9235177877750083
122,Agricultural scientists,8,1980,0.30434782608695654,0.15217391304347827,0.30434782608695654,0.2391304347826087,0.08695652173913043,0.06521739130434782,,0.17391304347826086,0.5652173913043478,0.10869565217391304,7,46,0.15217391304347827,male,2.7200223403005745
123,Agricultural scientists,8,1990,0.24050632911392406,0.17721518987341772,0.4430379746835443,0.13924050632911392,0.12658227848101267,0.02531645569620253,,0.3924050632911392,0.4050632911392405,0.05063291139240506,17,79,0.21518987341772153,male,2.630265856438841
124,Agricultural scientists,9,1950,,,,1.0,,,,1.0,,,0,1,0.0,mixed,2.748087574162047
125,Agricultural scientists,9,1960,0.16666666666666666,0.1388888888888889,0.4166666666666667,0.2777777777777778,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.3611111111111111,0.4166666666666667,0.08333333333333333,1,36,0.027777777777777776,male,2.916337400427767
126,Agricultural scientists,9,1970,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,,,,0.3333333333333333,0.2777777777777778,0.3888888888888889,0,18,0.0,mixed,3.1709769788333526
127,Agricultural scientists,9,1980,0.22,0.14,0.44,0.2,0.04,,,0.42,0.38,0.16,8,50,0.16,male,3.0645304243953593
128,Agricultural scientists,9,1990,0.17857142857142858,0.10714285714285714,0.39285714285714285,0.32142857142857145,0.05357142857142857,,,0.42857142857142855,0.42857142857142855,0.08928571428571429,14,56,0.25,male,3.0652264425389557
129,Airplane pilots and navigators,1,1950,,,1.0,,,,1.0,,,,0,1,0.0,mixed,-0.11696637574982766
130,Airplane pilots and navigators,1,1960,,,0.2727272727272727,0.7272727272727273,0.18181818181818182,0.09090909090909091,,,0.09090909090909091,0.6363636363636364,0,11,0.0,mixed,3.0370514706517646
131,Airplane pilots and navigators,1,1970,,,0.4444444444444444,0.5555555555555556,,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.5555555555555556,0,9,0.0,mixed,2.8987617087200985
132,Airplane pilots and navigators,1,1980,0.1,0.1,0.2,0.6,0.1,0.4,0.1,,,0.4,0,10,0.0,mixed,3.3483843435924605
133,Airplane pilots and navigators,1,1990,0.09523809523809523,,0.5714285714285714,0.3333333333333333,0.38095238095238093,,,0.19047619047619047,,0.42857142857142855,1,21,0.047619047619047616,male,2.837943903283908
134,Airplane pilots and navigators,2,1950,,,1.0,,,,0.5,0.5,,,0,2,0.0,mixed,2.0517300124716757
135,Airplane pilots and navigators,2,1960,0.16666666666666666,,0.6666666666666666,0.16666666666666666,0.1111111111111111,0.16666666666666666,,0.2777777777777778,,0.4444444444444444,0,18,0.0,mixed,3.2845676669371184
136,Airplane pilots and navigators,2,1970,0.25,0.25,0.25,0.25,,0.25,,,,0.75,1,4,0.25,male,3.2843862340693075
137,Airplane pilots and navigators,2,1980,0.16666666666666666,0.08333333333333333,0.5,0.25,0.08333333333333333,0.25,0.08333333333333333,0.25,0.08333333333333333,0.25,0,12,0.0,mixed,3.2253092808594763
138,Airplane pilots and navigators,2,1990,0.16666666666666666,,0.8333333333333334,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,,0.16666666666666666,1,6,0.16666666666666666,male,3.3053851249165196
139,Airplane pilots and navigators,3,1960,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.2857142857142857,,0.14285714285714285,0.07142857142857142,0.35714285714285715,,0.42857142857142855,1,14,0.07142857142857142,male,3.4171398247909153
140,Airplane pilots and navigators,3,1970,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,9,0.0,mixed,3.0353535474977273
141,Airplane pilots and navigators,3,1980,0.5,0.1,0.35,0.05,0.05,0.15,0.05,0.3,0.1,0.35,0,20,0.0,mixed,3.1376859659358836
142,Airplane pilots and navigators,3,1990,0.2558139534883721,0.046511627906976744,0.4418604651162791,0.2558139534883721,0.3953488372093023,0.16279069767441862,,0.27906976744186046,0.09302325581395349,0.06976744186046512,1,43,0.023255813953488372,male,2.9838978159069884
143,Airplane pilots and navigators,4,1950,,,1.0,,,,,,,1.0,0,1,0.0,mixed,2.606675920112219
144,Airplane pilots and navigators,4,1960,0.5,0.3333333333333333,0.16666666666666666,,,,,0.16666666666666666,,0.8333333333333334,0,6,0.0,mixed,3.5151247794757374
145,Airplane pilots and navigators,4,1970,0.5,,0.5,,,,,,,1.0,0,2,0.0,mixed,2.859837075000879
146,Airplane pilots and navigators,4,1980,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,,,,0.7142857142857143,0,7,0.0,mixed,3.056552954580935
147,Airplane pilots and navigators,4,1990,0.1,0.2,0.7,,0.2,0.1,,0.3,0.1,0.3,0,10,0.0,mixed,3.3304714061869607
148,Airplane pilots and navigators,5,1950,0.2,0.26666666666666666,0.3333333333333333,0.2,0.26666666666666666,0.26666666666666666,,0.2,,0.26666666666666666,0,15,0.0,mixed,3.510227626208944
149,Airplane pilots and navigators,5,1960,0.20535714285714285,0.20535714285714285,0.30357142857142855,0.2857142857142857,0.12053571428571429,0.23214285714285715,0.10267857142857142,0.10267857142857142,0.06696428571428571,0.375,0,224,0.0,mixed,3.7727327655093794
150,Airplane pilots and navigators,5,1970,0.18867924528301888,0.20125786163522014,0.3270440251572327,0.2830188679245283,0.16352201257861634,0.20754716981132076,0.08176100628930817,0.22012578616352202,0.06289308176100629,0.2641509433962264,1,159,0.006289308176100629,male,3.9666023387214544
151,Airplane pilots and navigators,5,1980,0.14988290398126464,0.16393442622950818,0.3583138173302108,0.32786885245901637,0.08430913348946135,0.14285714285714285,0.06323185011709602,0.3840749414519906,0.15456674473067916,0.17096018735362997,7,427,0.01639344262295082,male,3.806787481958471
152,Airplane pilots and navigators,5,1990,0.15466666666666667,0.13066666666666665,0.39466666666666667,0.32,0.22133333333333333,0.09866666666666667,,0.49066666666666664,0.10933333333333334,0.08,35,750,0.04666666666666667,male,3.55593595103392
153,Airplane pilots and navigators,6,1960,0.4,0.2,0.2,0.2,,0.2,0.2,,0.2,0.4,0,5,0.0,mixed,2.973620803154422
154,Airplane pilots and navigators,6,1970,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0,3,0.0,mixed,3.002741961908966
155,Airplane pilots and navigators,6,1980,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.09090909090909091,,0.36363636363636365,0.18181818181818182,0.2727272727272727,1,11,0.09090909090909091,male,3.519084578560235
156,Airplane pilots and navigators,6,1990,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.375,0.20833333333333334,0.16666666666666666,,0.4583333333333333,,0.16666666666666666,1,24,0.041666666666666664,male,2.850855284021552
157,Airplane pilots and navigators,7,1970,0.6666666666666666,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,0,3,0.0,mixed,3.6005789626645868
158,Airplane pilots and navigators,7,1980,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,,,0.6666666666666666,0,3,0.0,mixed,3.551931517458225
159,Airplane pilots and navigators,7,1990,0.5,,0.25,0.25,0.375,,,0.5,0.125,,0,8,0.0,mixed,3.334161459835772
160,Airplane pilots and navigators,8,1960,0.26666666666666666,0.2,0.5333333333333333,,,0.3333333333333333,,0.06666666666666667,0.06666666666666667,0.5333333333333333,0,15,0.0,mixed,2.9295681277617596
161,Airplane pilots and navigators,8,1970,0.2,0.2,0.2,0.4,,,0.2,0.2,,0.6,0,5,0.0,mixed,2.7324040029151577
162,Airplane pilots and navigators,8,1980,0.25,0.0625,0.5,0.1875,0.25,0.1875,0.25,0.0625,0.0625,0.1875,2,16,0.125,male,2.820567640834632
163,Airplane pilots and navigators,8,1990,0.19230769230769232,0.038461538461538464,0.3076923076923077,0.46153846153846156,0.3076923076923077,0.2692307692307692,,0.3076923076923077,,0.11538461538461539,2,26,0.07692307692307693,male,3.146964445320005
164,Airplane pilots and navigators,9,1950,,,,1.0,,,,,,1.0,0,1,0.0,mixed,2.2075199811973194
165,Airplane pilots and navigators,9,1960,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.2608695652173913,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.43478260869565216,0,23,0.0,mixed,3.065937232373745
166,Airplane pilots and navigators,9,1970,0.25,,0.75,,0.25,,,0.25,0.25,0.25,0,4,0.0,mixed,3.4150746555287883
167,Airplane pilots and navigators,9,1980,0.15789473684210525,0.05263157894736842,0.5263157894736842,0.2631578947368421,0.10526315789473684,0.2631578947368421,0.10526315789473684,0.21052631578947367,0.21052631578947367,0.10526315789473684,0,19,0.0,mixed,3.2162975038534003
168,Airplane pilots and navigators,9,1990,0.2222222222222222,0.1111111111111111,0.3148148148148148,0.35185185185185186,0.12962962962962962,0.18518518518518517,,0.5370370370370371,0.09259259259259259,0.05555555555555555,2,54,0.037037037037037035,male,3.1353959696194
169,Apprentice auto mechanics,2,1980,,,,1.0,,,,,,1.0,0,1,0.0,mixed,3.1625435402777287
170,Apprentice auto mechanics,2,1990,1.0,,,,,,,,,1.0,0,1,0.0,mixed,2.745228358835664
171,Apprentice auto mechanics,3,1960,,,,1.0,1.0,,,,,,0,1,0.0,mixed,1.8142184893096445
172,Apprentice auto mechanics,3,1990,,0.5,0.5,,1.0,,,,,,0,2,0.0,mixed,3.1779661025445773
173,Apprentice auto mechanics,5,1980,0.3333333333333333,,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,,,1,3,0.3333333333333333,mixed,3.3235736209759286
174,Apprentice auto mechanics,5,1990,,,1.0,,1.0,,,,,,0,1,0.0,mixed,1.3436882448061342
175,Apprentice auto mechanics,6,1950,,,1.0,,,,,1.0,,,0,1,0.0,mixed,1.7382707842770688
176,Apprentice auto mechanics,6,1960,,0.5,,0.5,0.25,,,,,0.75,0,4,0.0,mixed,2.229820496474888
177,Apprentice auto mechanics,6,1970,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,,,,0.8333333333333334,0,6,0.0,mixed,2.288451299504602
178,Apprentice auto mechanics,6,1980,0.25,,,0.75,,0.25,,,,0.75,0,4,0.0,mixed,2.078570314553963
179,Apprentice auto mechanics,6,1990,,0.25,0.5,0.25,0.75,,,,,0.25,1,4,0.25,male,2.4427658677869797
180,Apprentice auto mechanics,8,1950,,1.0,,,,,,,,1.0,0,1,0.0,mixed,1.3597120468383324
181,Apprentice auto mechanics,8,1960,,,0.5,0.5,,,,,,1.0,0,2,0.0,mixed,2.025241886192105
182,Apprentice auto mechanics,8,1970,,,1.0,,,,,,,1.0,0,1,0.0,mixed,-0.30946942663668825
183,Apprentice auto mechanics,8,1980,,0.2,0.4,0.4,,0.2,,,,0.8,0,5,0.0,mixed,2.290045866966855
184,Apprentice auto mechanics,8,1990,0.3333333333333333,,0.6666666666666666,,0.3333333333333333,,,,,0.6666666666666666,0,3,0.0,mixed,2.4159137783010487
185,Architects,1,1950,0.5,0.5,,,,,0.5,,0.5,,0,2,0.0,mixed,2.745053321243857
186,Architects,1,1960,,,,1.0,,1.0,,,,,0,1,0.0,mixed,3.304533958205152
187,Architects,1,1970,0.25,0.375,,0.375,,,,0.375,0.25,0.375,0,8,0.0,mixed,3.230803102653537
188,Architects,1,1980,0.15873015873015872,0.12698412698412698,0.19047619047619047,0.5238095238095238,0.07936507936507936,0.15873015873015872,0.07936507936507936,0.23809523809523808,0.2698412698412698,0.1746031746031746,7,63,0.1111111111111111,male,2.8213089108306617
189,Architects,1,1990,0.19708029197080293,0.20437956204379562,0.31386861313868614,0.2846715328467153,0.20437956204379562,0.06569343065693431,,0.45985401459854014,0.145985401459854,0.12408759124087591,32,137,0.23357664233576642,male,2.7607542645927783
190,Architects,2,1950,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,1.0,,0,3,0.0,mixed,3.050599258415064
191,Architects,2,1960,0.14285714285714285,0.42857142857142855,0.21428571428571427,0.21428571428571427,,,0.14285714285714285,0.2857142857142857,0.5,0.07142857142857142,0,14,0.0,mixed,3.174893012791868
192,Architects,2,1970,0.1875,0.3125,0.375,0.125,,0.1875,0.0625,0.125,0.4375,0.1875,0,16,0.0,mixed,3.326375562085917
193,Architects,2,1980,0.24390243902439024,0.14634146341463414,0.36585365853658536,0.24390243902439024,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.24390243902439024,0.5853658536585366,,6,41,0.14634146341463414,male,3.16402711274647
194,Architects,2,1990,0.16666666666666666,0.24074074074074073,0.3333333333333333,0.25925925925925924,0.1111111111111111,0.07407407407407407,,0.5740740740740741,0.16666666666666666,0.07407407407407407,4,54,0.07407407407407407,male,3.0427997116015133
195,Architects,3,1960,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,0.4166666666666667,0.08333333333333333,0.16666666666666666,1,12,0.08333333333333333,male,3.146934889541961
196,Architects,3,1970,0.5454545454545454,0.2727272727272727,0.09090909090909091,0.09090909090909091,,0.18181818181818182,0.09090909090909091,,0.5454545454545454,0.18181818181818182,0,11,0.0,mixed,3.2890418641337957
197,Architects,3,1980,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.18181818181818182,,0.2727272727272727,,0.18181818181818182,0.5454545454545454,,1,11,0.09090909090909091,male,2.8906842090782097
198,Architects,3,1990,0.18181818181818182,0.36363636363636365,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,,0.45454545454545453,0.09090909090909091,0.18181818181818182,2,11,0.18181818181818182,male,3.2202865939712186
199,Architects,4,1960,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0,3,0.0,mixed,2.831951013626928
200,Architects,4,1970,,1.0,,,,,,1.0,,,0,1,0.0,mixed,4.09812620995984
201,Architects,4,1980,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,,0,3,0.0,mixed,3.4572823028483226
202,Architects,4,1990,0.5,0.5,,,,,,0.5,0.5,,0,2,0.0,mixed,2.2035739417746543
203,Architects,5,1950,1.0,,,,,,1.0,,,,0,1,0.0,mixed,3.5355454341932337
204,Architects,5,1960,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0,3,0.0,mixed,3.4612295402173676
205,Architects,5,1970,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,,,0,3,0.0,mixed,3.6361274079266575
206,Architects,5,1980,,0.2,0.6,0.2,,,,0.6,0.2,0.2,0,5,0.0,mixed,3.0559338052194707
207,Architects,5,1990,0.1,0.2,0.2,0.5,0.2,0.1,,0.3,0.4,,4,10,0.4,mixed,3.179794500261576
